txn_id,investor_id,city,investor_segment,fund_id,fund_name,category,txn_date,txn_type,amount_pkr
TXN004179,INV0496,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-04-30,Buy,3862064.79
TXN002987,INV0355,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-04-30,Sell,292222.52
TXN003805,INV0447,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-05-01,Sell,71190.14
TXN001831,INV0228,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-02,Dividend Reinvest,81713.48
TXN003088,INV0366,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-02,Buy,52281.86
TXN002930,INV0350,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-05-02,Buy,621685.67
TXN004007,INV0478,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-03,Buy,112169.34
TXN001627,INV0204,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-05-03,Buy,147656.45
TXN000488,INV0061,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-05,Sell,43471.96
TXN002677,INV0323,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2024-05-05,Buy,101540.08
TXN002731,INV0329,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2024-05-05,Sell,13314096.77
TXN000161,INV0020,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-05-05,Buy,79446.81
TXN003891,INV0459,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-06,Sell,43396.27
TXN004134,INV0492,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-05-06,Sell,28025.9
TXN000689,INV0086,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-05-06,Buy,148861.7
TXN002083,INV0258,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-07,Buy,83690.47
TXN000257,INV0030,Lahore,Institutional,F003,Meezan Cash Fund,Money Market,2024-05-07,Sell,10088312.48
TXN004042,INV0482,Karachi,Institutional,F006,Meezan Gold Fund,Commodity,2024-05-08,Sell,8658160.1
TXN000409,INV0049,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2024-05-08,Dividend Reinvest,296229.74
TXN001317,INV0166,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-05-09,Buy,110592.25
TXN002610,INV0315,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-05-10,Buy,72634.98
TXN001429,INV0181,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-05-11,Buy,3657551.49
TXN002501,INV0301,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-05-11,Sell,65032.0
TXN000953,INV0121,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-05-12,Buy,90393.26
TXN004157,INV0494,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-05-13,Sell,142324.63
TXN001374,INV0175,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-05-13,Buy,1367910.02
TXN002437,INV0295,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-05-13,Buy,1005892.26
TXN001595,INV0201,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-05-14,Buy,534727.58
TXN001172,INV0149,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2024-05-14,Buy,1400235.16
TXN000928,INV0118,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2024-05-14,Buy,665786.81
TXN004196,INV0498,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-14,Buy,133001.98
TXN003304,INV0390,Lahore,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-05-15,Buy,6856495.01
TXN002453,INV0296,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-05-15,Buy,100902.3
TXN001876,INV0233,Peshawar,Institutional,F004,Meezan Balanced Fund,Balanced,2024-05-15,Buy,10589600.01
TXN003363,INV0398,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-16,Buy,132490.77
TXN002852,INV0342,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-05-16,Buy,1336213.68
TXN003799,INV0446,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-05-17,Buy,49075.71
TXN003290,INV0389,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2024-05-17,Buy,447779.9
TXN003270,INV0387,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2024-05-18,Sell,1109751.21
TXN001001,INV0128,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-18,Dividend Reinvest,47150.3
TXN002836,INV0340,Islamabad,Retail,F003,Meezan Cash Fund,Money Market,2024-05-19,Sell,146433.21
TXN000808,INV0102,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2024-05-19,Buy,139084.63
TXN003648,INV0425,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-05-19,Sell,146391.96
TXN001713,INV0212,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-05-21,Buy,100224.0
TXN000091,INV0012,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-05-21,Dividend Reinvest,125279.39
TXN002869,INV0343,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-05-21,Sell,1169268.11
TXN000156,INV0019,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-05-21,Buy,91593.16
TXN002070,INV0256,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-05-21,Buy,139889.47
TXN002348,INV0286,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-22,Buy,91762.8
TXN003869,INV0456,Karachi,Institutional,F006,Meezan Gold Fund,Commodity,2024-05-22,Sell,14422986.05
TXN002366,INV0288,Islamabad,Retail,F001,Al Meezan Mutual Fund,Equity,2024-05-22,Dividend Reinvest,46966.42
TXN004138,INV0492,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-23,Dividend Reinvest,105943.46
TXN003036,INV0362,Islamabad,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-05-23,Buy,5205543.22
TXN002672,INV0322,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-05-23,Sell,148494.35
TXN000378,INV0045,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2024-05-24,Buy,9175139.37
TXN000714,INV0089,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-05-24,Sell,27035.17
TXN003548,INV0417,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2024-05-24,Sell,13754429.12
TXN001021,INV0131,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-05-25,Sell,112016.06
TXN000916,INV0116,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-05-26,Buy,142583.49
TXN000952,INV0121,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-05-26,Buy,49830.83
TXN003811,INV0447,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-05-28,Buy,83666.01
TXN000263,INV0031,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-05-29,Buy,1464361.98
TXN003885,INV0458,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-05-29,Sell,114794.48
TXN003646,INV0425,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-30,Buy,67594.67
TXN000286,INV0034,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-05-30,Buy,33576.27
TXN001947,INV0240,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-05-31,Buy,125221.08
TXN004139,INV0492,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-05-31,Sell,146080.46
TXN001463,INV0186,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-05-31,Buy,111766.64
TXN000195,INV0024,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-06-01,Sell,987236.99
TXN000224,INV0027,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-06-01,Buy,127568.68
TXN001622,INV0204,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-01,Sell,102556.9
TXN003984,INV0476,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-06-01,Buy,1000306.22
TXN001164,INV0147,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-06-03,Dividend Reinvest,109614.12
TXN003942,INV0469,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-04,Buy,73858.02
TXN001126,INV0144,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-05,Sell,68814.73
TXN003892,INV0459,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-06-06,Sell,42480.64
TXN000187,INV0023,Peshawar,Retail,F005,KSE Meezan Index Fund,Index,2024-06-07,Sell,121961.69
TXN002568,INV0310,Karachi,Institutional,F006,Meezan Gold Fund,Commodity,2024-06-07,Buy,12765437.94
TXN000354,INV0042,Lahore,Institutional,F005,KSE Meezan Index Fund,Index,2024-06-09,Sell,3012783.92
TXN002139,INV0265,Quetta,Institutional,F003,Meezan Cash Fund,Money Market,2024-06-09,Buy,13072520.85
TXN002483,INV0299,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2024-06-10,Dividend Reinvest,144702.21
TXN000231,INV0028,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-06-10,Sell,147602.27
TXN000198,INV0024,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-06-11,Buy,1186197.15
TXN003580,INV0419,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-06-11,Dividend Reinvest,35384.09
TXN003716,INV0431,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2024-06-11,Buy,141380.38
TXN001823,INV0226,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-06-11,Dividend Reinvest,814362.37
TXN000170,INV0021,Faisalabad,HNI,F004,Meezan Balanced Fund,Balanced,2024-06-11,Buy,617794.48
TXN002948,INV0352,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-06-12,Buy,34293.79
TXN002507,INV0301,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-06-13,Sell,42277.66
TXN000439,INV0052,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-13,Buy,53030.2
TXN003937,INV0467,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-06-13,Sell,105996.22
TXN003347,INV0396,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-06-14,Buy,4777155.87
TXN002450,INV0296,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-06-14,Dividend Reinvest,48773.86
TXN003480,INV0409,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-14,Buy,69790.18
TXN002653,INV0319,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2024-06-14,Buy,1152575.44
TXN002106,INV0262,Islamabad,HNI,F002,Meezan Islamic Income Fund,Income,2024-06-15,Buy,915693.39
TXN001116,INV0142,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-15,Buy,120936.26
TXN001949,INV0240,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-06-15,Sell,142967.53
TXN001700,INV0211,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-16,Dividend Reinvest,101678.54
TXN002742,INV0330,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-16,Buy,146019.13
TXN002331,INV0283,Quetta,Retail,F006,Meezan Gold Fund,Commodity,2024-06-16,Sell,36201.39
TXN002803,INV0337,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-06-17,Buy,137474.29
TXN003207,INV0379,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-17,Buy,58063.46
TXN002913,INV0349,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-06-17,Buy,64230.54
TXN003439,INV0405,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-06-17,Buy,410955.84
TXN000653,INV0083,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-06-18,Buy,26318.47
TXN001226,INV0155,Lahore,HNI,F002,Meezan Islamic Income Fund,Income,2024-06-19,Buy,717054.85
TXN001061,INV0137,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-19,Sell,93215.56
TXN003233,INV0381,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-06-20,Sell,111212.38
TXN002904,INV0347,Karachi,Institutional,F005,KSE Meezan Index Fund,Index,2024-06-22,Buy,8404114.49
TXN003285,INV0389,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-06-22,Buy,910496.73
TXN003450,INV0407,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-06-23,Sell,143283.47
TXN002500,INV0301,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-06-23,Buy,25272.35
TXN000844,INV0106,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-06-24,Sell,618635.77
TXN000217,INV0026,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-06-24,Buy,44797.27
TXN001661,INV0206,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-25,Buy,138360.1
TXN003912,INV0463,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-25,Sell,43955.81
TXN003581,INV0419,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-06-25,Buy,102732.77
TXN001825,INV0226,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-06-25,Buy,355498.69
TXN000992,INV0127,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2024-06-26,Buy,902481.36
TXN001165,INV0147,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-26,Buy,144430.71
TXN001994,INV0248,Karachi,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-06-26,Sell,10294868.43
TXN000966,INV0124,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-26,Buy,135765.49
TXN000865,INV0111,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-06-27,Buy,147844.35
TXN001141,INV0145,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-06-28,Buy,112132.18
TXN000383,INV0045,Lahore,Institutional,F002,Meezan Islamic Income Fund,Income,2024-06-28,Sell,13412524.0
TXN001278,INV0160,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-28,Sell,70115.76
TXN000424,INV0050,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-06-28,Sell,44998.34
TXN002219,INV0272,Faisalabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-29,Sell,114937.78
TXN003104,INV0369,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-06-29,Buy,74499.23
TXN003771,INV0439,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-06-29,Dividend Reinvest,106712.79
TXN000822,INV0104,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-01,Sell,65448.6
TXN001843,INV0230,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-07-01,Buy,118530.23
TXN003015,INV0359,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-07-02,Buy,424831.74
TXN000441,INV0053,Quetta,HNI,F004,Meezan Balanced Fund,Balanced,2024-07-03,Dividend Reinvest,412214.04
TXN003639,INV0424,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-03,Buy,86313.36
TXN000497,INV0061,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-07-03,Sell,101259.57
TXN003125,INV0370,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-03,Sell,45110.47
TXN001148,INV0146,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2024-07-04,Buy,49343.31
TXN000793,INV0100,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-04,Sell,40181.66
TXN002124,INV0264,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-07-05,Buy,59127.43
TXN001143,INV0145,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-05,Buy,43166.05
TXN004001,INV0478,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-07-05,Dividend Reinvest,120810.49
TXN002557,INV0308,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-06,Buy,120789.66
TXN003887,INV0459,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-06,Buy,34177.13
TXN002776,INV0333,Peshawar,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-07,Buy,110971.84
TXN000698,INV0086,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-07,Buy,68851.93
TXN003541,INV0416,Karachi,HNI,F004,Meezan Balanced Fund,Balanced,2024-07-07,Buy,303193.61
TXN003244,INV0383,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-07-08,Sell,119442.88
TXN000333,INV0040,Islamabad,Retail,F006,Meezan Gold Fund,Commodity,2024-07-09,Buy,74633.9
TXN000598,INV0076,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-09,Dividend Reinvest,47408.36
TXN004187,INV0497,Karachi,HNI,F002,Meezan Islamic Income Fund,Income,2024-07-10,Buy,377719.58
TXN003642,INV0425,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-07-10,Sell,41016.69
TXN003354,INV0397,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-07-10,Sell,121500.97
TXN001932,INV0238,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2024-07-10,Buy,788275.58
TXN003776,INV0440,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2024-07-10,Sell,4707895.07
TXN002163,INV0267,Islamabad,HNI,F005,KSE Meezan Index Fund,Index,2024-07-11,Buy,661114.33
TXN003473,INV0409,Faisalabad,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-11,Dividend Reinvest,141879.06
TXN002546,INV0307,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2024-07-11,Sell,279606.64
TXN002870,INV0343,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-07-11,Buy,735138.2
TXN000870,INV0112,Peshawar,Retail,F006,Meezan Gold Fund,Commodity,2024-07-11,Buy,73512.39
TXN002279,INV0279,Lahore,HNI,F001,Al Meezan Mutual Fund,Equity,2024-07-11,Sell,1097411.77
TXN002095,INV0259,Lahore,Retail,F003,Meezan Cash Fund,Money Market,2024-07-11,Sell,50664.55
TXN000747,INV0092,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-12,Buy,65843.79
TXN002065,INV0254,Lahore,Institutional,F004,Meezan Balanced Fund,Balanced,2024-07-12,Buy,12465261.32
TXN004136,INV0492,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-07-12,Sell,35132.9
TXN001509,INV0191,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-07-12,Buy,1228159.63
TXN002578,INV0312,Faisalabad,Institutional,F001,Al Meezan Mutual Fund,Equity,2024-07-13,Buy,7876371.74
TXN002384,INV0289,Islamabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-13,Sell,145270.79
TXN002811,INV0338,Karachi,Retail,F005,KSE Meezan Index Fund,Index,2024-07-14,Sell,35752.29
TXN000379,INV0045,Lahore,Institutional,F003,Meezan Cash Fund,Money Market,2024-07-14,Sell,13799679.23
TXN002660,INV0320,Lahore,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-14,Buy,123862.05
TXN001231,INV0156,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2024-07-14,Buy,485000.78
TXN003335,INV0395,Faisalabad,Retail,F005,KSE Meezan Index Fund,Index,2024-07-15,Sell,63928.86
TXN003842,INV0452,Lahore,HNI,F003,Meezan Cash Fund,Money Market,2024-07-15,Buy,369604.57
TXN004035,INV0481,Faisalabad,Institutional,F004,Meezan Balanced Fund,Balanced,2024-07-15,Buy,9274555.16
TXN002813,INV0338,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-16,Buy,25654.54
TXN003002,INV0357,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-16,Sell,35454.32
TXN002313,INV0281,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2024-07-17,Buy,116965.7
TXN000436,INV0051,Karachi,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-17,Sell,130690.15
TXN002867,INV0343,Karachi,HNI,F003,Meezan Cash Fund,Money Market,2024-07-17,Sell,520680.19
TXN002878,INV0344,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-07-17,Sell,26542.39
TXN004198,INV0498,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-18,Buy,38343.22
TXN003481,INV0409,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-18,Sell,107457.5
TXN000092,INV0012,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-07-18,Buy,44899.73
TXN002511,INV0302,Peshawar,Institutional,F006,Meezan Gold Fund,Commodity,2024-07-19,Sell,11288666.42
TXN000185,INV0023,Peshawar,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-19,Buy,62979.44
TXN001339,INV0171,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-07-20,Buy,57209.92
TXN003917,INV0463,Faisalabad,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-20,Dividend Reinvest,102099.79
TXN002754,INV0331,Peshawar,HNI,F002,Meezan Islamic Income Fund,Income,2024-07-20,Sell,732801.04
TXN002683,INV0323,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2024-07-21,Buy,137860.07
TXN001450,INV0185,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-22,Sell,112324.93
TXN002278,INV0279,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-07-22,Buy,1042221.63
TXN001539,INV0193,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2024-07-22,Buy,800718.54
TXN001901,INV0236,Lahore,Retail,F005,KSE Meezan Index Fund,Index,2024-07-23,Dividend Reinvest,70091.1
TXN003404,INV0402,Lahore,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-23,Sell,118048.29
TXN000367,INV0044,Faisalabad,Retail,F003,Meezan Cash Fund,Money Market,2024-07-23,Buy,112853.86
TXN000465,INV0057,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-24,Buy,97210.88
TXN001193,INV0152,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-24,Buy,129871.46
TXN000210,INV0025,Faisalabad,HNI,F004,Meezan Balanced Fund,Balanced,2024-07-24,Sell,295871.41
TXN003734,INV0433,Islamabad,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-25,Sell,136178.64
TXN004050,INV0482,Karachi,Institutional,F002,Meezan Islamic Income Fund,Income,2024-07-25,Sell,3999715.44
TXN002503,INV0301,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-07-26,Buy,97230.36
TXN003753,INV0436,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-26,Buy,27027.5
TXN002655,INV0319,Islamabad,HNI,F003,Meezan Cash Fund,Money Market,2024-07-28,Buy,384448.89
TXN004020,INV0479,Islamabad,Institutional,F003,Meezan Cash Fund,Money Market,2024-07-28,Buy,4412959.5
TXN000484,INV0059,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2024-07-28,Buy,664049.49
TXN000813,INV0103,Islamabad,Retail,F005,KSE Meezan Index Fund,Index,2024-07-29,Sell,117132.52
TXN002044,INV0253,Lahore,Retail,F001,Al Meezan Mutual Fund,Equity,2024-07-29,Sell,62897.32
TXN003740,INV0435,Islamabad,Institutional,F002,Meezan Islamic Income Fund,Income,2024-07-29,Sell,12808568.8
TXN002465,INV0297,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-07-29,Buy,69435.39
TXN002256,INV0276,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-07-29,Buy,37108.83
TXN000387,INV0046,Faisalabad,HNI,F002,Meezan Islamic Income Fund,Income,2024-07-30,Buy,686981.35
TXN001050,INV0136,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-07-30,Dividend Reinvest,1183613.53
TXN004124,INV0490,Karachi,Retail,F006,Meezan Gold Fund,Commodity,2024-07-30,Buy,89744.3
TXN000988,INV0127,Islamabad,HNI,F001,Al Meezan Mutual Fund,Equity,2024-07-30,Buy,818074.98
TXN004097,INV0488,Lahore,HNI,F004,Meezan Balanced Fund,Balanced,2024-07-31,Dividend Reinvest,1244652.86
TXN003700,INV0430,Karachi,HNI,F005,KSE Meezan Index Fund,Index,2024-08-01,Buy,829724.71
TXN002441,INV0295,Lahore,HNI,F006,Meezan Gold Fund,Commodity,2024-08-01,Buy,1130825.07
TXN001550,INV0194,Faisalabad,Retail,F006,Meezan Gold Fund,Commodity,2024-08-02,Sell,40150.46
TXN000591,INV0075,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-08-02,Sell,1205423.55
TXN000561,INV0071,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-08-03,Buy,627205.54
TXN000502,INV0062,Faisalabad,HNI,F004,Meezan Balanced Fund,Balanced,2024-08-03,Buy,1216330.41
TXN000343,INV0041,Lahore,Retail,F006,Meezan Gold Fund,Commodity,2024-08-04,Sell,43461.23
TXN002230,INV0273,Karachi,Retail,F002,Meezan Islamic Income Fund,Income,2024-08-05,Dividend Reinvest,85250.09
TXN001717,INV0213,Karachi,HNI,F001,Al Meezan Mutual Fund,Equity,2024-08-05,Buy,267480.39
TXN002657,INV0319,Islamabad,HNI,F006,Meezan Gold Fund,Commodity,2024-08-05,Buy,459061.32
TXN003296,INV0390,Lahore,Institutional,F006,Meezan Gold Fund,Commodity,2024-08-06,Dividend Reinvest,13617462.26
TXN001398,INV0178,Karachi,Retail,F004,Meezan Balanced Fund,Balanced,2024-08-06,Buy,78415.48
TXN002192,INV0270,Karachi,Retail,F003,Meezan Cash Fund,Money Market,2024-08-07,Buy,108618.68
TXN003144,INV0373,Karachi,HNI,F006,Meezan Gold Fund,Commodity,2024-08-07,Buy,823024.46
